Country,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 Dominican Republic, DOM,121.26666666666667,103.43333333333334,117.49166666666667,99.95833333333333,126.075,120.30833333333334,75.90833333333333,105.39166666666667,131.125,142.44166666666666,113.85833333333333,116.68333333333334,94.48333333333333,115.45833333333333,100.80833333333334,87.36666666666666,111.3,117.95,176.55833333333337,115.90000000000002,165.29999999999998,114.25833333333333,115.88333333333333,115.125,116.40833333333335,119.3,153.13333333333333,133.42499999999998,102.66666666666667,109.28333333333335,111.10000000000001,108.20833333333333,114.33333333333333,106.675,128.85833333333332,105.94166666666666,97.33333333333333,154.04166666666666,95.48333333333333,121.0,122.31666666666666,112.80000000000001,134.35,113.52499999999999,125.88333333333333,118.23333333333333,127.3,116.78333333333335,117.91666666666667,114.56666666666666,118.61666666666667,131.73333333333332,100.66666666666667,103.53333333333335,113.95833333333333,144.94166666666666,120.64166666666667,100.34166666666665,100.11666666666667,104.60000000000001
 Ecuador, ECU,151.74166666666667,138.0,150.28333333333333,152.13333333333333,198.40833333333333,157.73333333333332,149.96666666666667,146.17499999999998,195.04999999999998,174.475,176.83333333333334,254.76666666666665,195.875,171.5583333333333,227.95000000000002,192.0666666666667,149.10833333333332,134.95833333333334,121.58333333333333,144.65,158.03333333333333,170.9333333333333,270.10833333333335,178.4416666666667,123.95833333333333,143.70000000000002,190.9,168.43333333333334,165.45833333333334,146.79999999999998,141.85833333333332,211.85,178.89166666666665,178.45833333333334,154.54166666666666,149.17499999999998,221.82500000000002,269.51666666666665,203.74166666666667,182.4333333333333,155.50833333333333,188.78333333333333,210.09166666666667,154.74166666666667,129.00833333333333,154.11666666666667,162.425,206.75,148.15,213.83333333333334,188.41666666666666,202.45833333333334,171.4,173.5,223.1916666666667,170.71666666666667,222.85833333333335,150.38333333333333,205.76666666666665,178.34166666666667
 Egypt, EGY,3.7083333333333335,2.35,2.8249999999999997,2.7583333333333333,3.091666666666667,3.6916666666666664,3.3249999999999997,3.141666666666667,3.483333333333333,2.35,3.1999999999999997,2.9583333333333335,2.275,4.541666666666667,2.9916666666666667,2.5500000000000003,3.15,2.8333333333333335,3.2416666666666667,2.475,1.8833333333333335,3.8000000000000003,2.783333333333333,2.191666666666667,3.7083333333333335,3.125,2.983333333333333,3.8166666666666664,3.283333333333333,2.9499999999999997,3.841666666666667,2.983333333333333,3.6333333333333333,3.7083333333333335,2.0749999999999997,2.341666666666667,2.9583333333333335,3.1666666666666665,2.0416666666666665,3.108333333333333,2.0749999999999997,2.783333333333333,2.2416666666666667,2.7083333333333335,3.1166666666666667,2.275,2.3583333333333334,2.4666666666666663,1.8833333333333335,1.9583333333333333,2.3666666666666667,2.4916666666666667,2.9333333333333336,3.0,2.9250000000000003,2.3916666666666666,1.9416666666666667,4.258333333333334,3.2083333333333335,3.233333333333333
 El Salvador, SLV,145.11666666666667,157.45000000000002,131.225,146.38333333333333,130.76666666666668,169.85,111.96666666666665,158.96666666666667,199.65833333333333,174.35833333333335,114.99166666666667,104.11666666666667,158.43333333333334,151.725,131.20833333333334,122.79166666666667,115.35833333333333,136.76666666666668,178.07500000000002,157.80833333333334,168.10833333333332,135.54166666666666,136.6,146.50833333333335,123.77499999999999,109.88333333333333,119.80833333333334,186.1,152.84166666666667,127.14166666666667,127.76666666666665,181.32500000000002,163.54166666666666,111.825,158.26666666666668,158.33333333333334,140.76666666666665,143.91666666666666,140.1916666666667,141.13333333333335,136.29166666666666,130.14166666666668,134.625,140.31666666666666,148.225,160.15,139.74166666666667,164.775,122.46666666666668,149.0,146.725,137.63333333333333,163.55,125.65833333333332,134.075,140.44166666666666,142.38333333333335,131.775,115.41666666666667,143.38333333333333
 Equatorial Guinea, GNQ,178.79166666666666,209.57500000000002,193.67499999999998,193.74166666666667,182.59166666666667,193.025,177.40833333333333,181.96666666666667,186.875,199.4333333333333,187.59166666666667,170.48333333333332,178.25,177.89166666666668,177.01666666666665,183.73333333333335,191.20000000000002,169.66666666666666,179.125,170.20000000000002,162.69166666666666,169.975,136.85833333333332,194.4416666666667,190.96666666666667,172.04999999999998,169.66666666666666,209.9416666666667,173.025,188.85833333333335,170.44166666666666,155.35833333333332,168.025,177.95000000000002,179.28333333333333,192.36666666666667,176.84166666666667,206.1916666666667,197.28333333333333,188.16666666666666,199.0583333333333,213.66666666666666,198.975,194.525,147.99166666666667,168.07500000000002,262.1333333333333,194.88333333333333,174.26666666666665,156.81666666666666,166.59166666666667,215.75833333333333,170.71666666666667,171.45000000000002,134.58333333333334,170.04999999999998,177.74166666666667,187.6833333333333,197.95000000000002,169.05833333333334
 Eritrea, ERI,36.275,21.283333333333335,27.941666666666666,40.30833333333333,18.433333333333334,16.758333333333333,22.400000000000002,19.516666666666666,15.208333333333334,19.566666666666666,18.45,19.108333333333334,22.099999999999998,19.15,36.791666666666664,21.71666666666667,29.55,32.06666666666667,30.650000000000002,25.791666666666668,23.883333333333336,22.058333333333334,17.85,13.841666666666667,21.400000000000002,21.90833333333333,20.583333333333332,29.766666666666666,17.724999999999998,10.775,20.150000000000002,26.958333333333332,21.099999999999998,23.3,21.90833333333333,18.191666666666666,19.633333333333333,27.291666666666668,22.05,22.583333333333332,23.791666666666668,21.650000000000002,26.849999999999998,19.191666666666666,26.733333333333334,24.09166666666667,27.05,21.108333333333334,17.849999999999998,23.933333333333334,18.358333333333334,16.716666666666665,23.983333333333334,26.183333333333334,22.150000000000002,23.974999999999998,20.575,30.15833333333333,26.941666666666666,28.183333333333334
 Estonia, EST,53.03333333333333,61.44166666666666,42.108333333333334,39.824999999999996,45.40833333333333,57.15,54.75,45.35,43.5,50.199999999999996,45.75,49.525,51.324999999999996,51.09166666666667,44.61666666666667,39.641666666666666,55.275,63.125,50.15833333333333,54.00833333333333,68.14166666666667,48.19166666666666,56.78333333333333,52.074999999999996,59.074999999999996,57.541666666666664,57.675000000000004,57.09166666666667,53.28333333333333,67.2,55.96666666666667,49.35833333333333,54.800000000000004,51.99166666666667,54.18333333333334,47.699999999999996,57.76666666666667,61.85,50.65833333333333,54.84166666666667,63.84166666666667,43.65833333333333,52.208333333333336,60.31666666666666,53.125,45.63333333333333,57.541666666666664,64.79166666666667,59.46666666666667,62.14166666666667,56.199999999999996,70.13333333333334,49.416666666666664,53.06666666666666,47.958333333333336,57.75833333333333,65.43333333333334,45.61666666666667,59.46666666666667,57.541666666666664
 Eswatini, SWZ,59.4,57.333333333333336,57.78333333333333,59.041666666666664,46.15,73.175,71.28333333333333,59.30833333333334,88.39166666666667,49.19166666666666,74.75,83.41666666666667,80.33333333333333,67.20833333333333,86.35833333333333,79.79166666666667,69.95,83.88333333333334,56.958333333333336,68.8,79.825,46.708333333333336,65.35000000000001,88.22500000000001,64.83333333333333,57.300000000000004,71.3,80.2,75.28333333333333,56.791666666666664,59.49166666666667,42.775,64.71666666666667,54.166666666666664,65.175,77.19166666666666,76.69166666666666,79.26666666666667,75.11666666666666,125.00833333333333,72.14166666666667,52.06666666666666,60.574999999999996,71.48333333333333,58.775,71.29166666666667,59.60833333333333,66.46666666666667,71.21666666666667,58.208333333333336,66.26666666666667,79.075,63.05833333333334,67.56666666666666,61.633333333333326,68.60833333333333,71.96666666666667,62.675000000000004,62.5,61.65833333333333
 Ethiopia, ETH,85.90833333333335,63.775,75.80833333333334,78.71666666666667,62.458333333333336,70.61666666666667,90.18333333333334,74.30833333333334,64.80833333333332,68.15833333333333,68.51666666666667,70.225,63.050000000000004,66.225,75.175,74.7,80.36666666666666,64.325,64.375,58.775000000000006,66.2,77.25833333333334,69.79166666666667,52.46666666666667,67.29166666666667,59.23333333333333,62.31666666666666,68.14999999999999,68.7,61.416666666666664,62.199999999999996,63.300000000000004,70.59166666666667,67.68333333333332,60.74166666666667,71.26666666666667,72.075,71.66666666666667,61.88333333333333,70.69166666666666,66.81666666666668,60.26666666666667,64.10833333333333,66.93333333333334,70.425,71.66666666666667,70.10833333333333,70.09166666666667,63.06666666666666,70.33333333333333,68.16666666666667,70.34166666666667,74.89166666666667,75.27499999999999,68.53333333333333,75.14999999999999,76.05833333333332,74.11666666666666,82.2,75.51666666666667
 Faroe Islands, FRO,126.05833333333334,145.75,135.75833333333333,131.91666666666666,117.33333333333333,124.95833333333333,160.875,109.28333333333335,113.30833333333334,126.09166666666665,129.74166666666667,114.39999999999999,122.01666666666667,125.89166666666667,102.13333333333333,108.53333333333335,135.55833333333334,124.01666666666667,128.45833333333334,119.55,119.74166666666666,142.875,133.60833333333332,118.50833333333333,122.27499999999999,149.58333333333334,143.29166666666666,165.84166666666667,151.85833333333332,162.6,131.11666666666667,168.85833333333332,124.575,133.6,130.82500000000002,126.70833333333333,138.39166666666668,144.98333333333332,151.20000000000002,138.05833333333334,117.23333333333333,125.75833333333334,124.65833333333335,153.89166666666668,144.56666666666666,126.43333333333334,153.76666666666668,145.54999999999998,159.14166666666668,112.75,209.3166666666667,150.71666666666667,129.06666666666666,134.38333333333333,162.98333333333332,110.68333333333334,116.76666666666667,105.03333333333335,115.25,126.60000000000001
 Federated States of Micronesia, FSM,374.01666666666665,390.73333333333335,315.34166666666664,304.3666666666667,354.05833333333334,310.4166666666667,366.89166666666665,347.18333333333334,358.2416666666666,311.44166666666666,369.7083333333333,366.39166666666665,291.97499999999997,334.625,352.48333333333335,432.05833333333334,298.06666666666666,290.2916666666667,359.25,350.2,331.1166666666667,364.95,249.33333333333334,287.7416666666667,335.3833333333333,314.6666666666667,378.40000000000003,301.6333333333333,398.0833333333333,363.3666666666666,417.39166666666665,270.875,368.4583333333333,294.77500000000003,282.5416666666667,303.875,297.4916666666667,229.76666666666665,351.9166666666667,359.0,316.95,334.125,337.375,327.94166666666666,341.6166666666666,307.9583333333333,334.80833333333334,240.84166666666667,211.475,268.81666666666666,339.1333333333333,302.5,238.51666666666665,337.15833333333336,401.5,322.90833333333336,345.7166666666667,368.7,368.5416666666667,353.9583333333333
 Fiji, FJI,255.1916666666667,254.83333333333334,273.575,260.55,218.3083333333333,187.0583333333333,201.85,188.5,160.53333333333333,258.7583333333333,277.19166666666666,263.0833333333333,276.45,313.3833333333333,306.3833333333333,233.15,189.76666666666665,184.79999999999998,210.80833333333337,229.25833333333333,244.52499999999998,237.4,182.6,211.15833333333333,266.05833333333334,238.08333333333334,154.28333333333333,232.525,238.58333333333334,220.5666666666667,187.4416666666667,176.51666666666665,241.79999999999998,186.57500000000002,188.32500000000002,295.9916666666667,250.39999999999998,137.48333333333332,305.5,412.35833333333335,256.68333333333334,249.90833333333333,176.66666666666666,199.39166666666665,235.5916666666667,235.36666666666667,324.1666666666667,299.4916666666667,233.4333333333333,210.975,351.43333333333334,373.93333333333334,256.69166666666666,167.125,148.85833333333332,296.875,255.46666666666667,273.27500000000003,229.74166666666667,253.45000000000002
 Finland, FIN,49.125,46.974999999999994,39.141666666666666,39.53333333333333,43.6,45.13333333333333,47.300000000000004,42.44166666666667,35.291666666666664,42.016666666666666,40.11666666666667,40.74166666666667,40.28333333333333,53.50833333333333,40.800000000000004,33.983333333333334,46.75,36.041666666666664,45.275,40.0,55.574999999999996,42.958333333333336,49.30833333333334,45.25833333333333,43.85,45.15833333333333,44.65,47.0,45.28333333333333,41.641666666666666,46.61666666666667,50.51666666666666,41.824999999999996,41.525,44.25833333333333,42.724999999999994,40.041666666666664,54.550000000000004,44.208333333333336,50.21666666666667,45.71666666666667,39.125,42.0,51.43333333333333,48.94166666666666,39.358333333333334,49.824999999999996,53.625,42.71666666666667,44.34166666666667,49.65,55.63333333333333,42.199999999999996,42.89166666666667,49.50833333333333,50.583333333333336,48.199999999999996,38.81666666666667,49.791666666666664,50.09166666666667
 France, FRA,64.73333333333333,63.31666666666666,73.35833333333333,60.324999999999996,82.25,78.97500000000001,60.63333333333333,76.09166666666667,70.02499999999999,68.2,64.61666666666666,71.10000000000001,59.03333333333333,74.125,68.11666666666666,62.375,84.125,68.31666666666666,82.01666666666667,69.70833333333333,79.64166666666667,75.65833333333333,68.65833333333333,75.96666666666667,59.39166666666667,72.39166666666667,74.31666666666668,76.15833333333333,55.4,63.449999999999996,59.083333333333336,70.86666666666666,73.76666666666667,79.50833333333334,72.68333333333334,70.8,65.79166666666667,67.74166666666666,82.27499999999999,79.60000000000001,74.75,78.52499999999999,59.96666666666667,65.43333333333334,56.15833333333333,68.05833333333334,69.31666666666666,77.77499999999999,66.575,69.425,60.03333333333333,72.13333333333334,78.36666666666666,76.94166666666666,58.88333333333333,68.125,60.708333333333336,72.84166666666667,69.25,67.2
 Gabon, GAB,173.20000000000002,168.68333333333334,164.9416666666667,145.42499999999998,142.45000000000002,160.65833333333333,148.225,149.08333333333334,148.325,172.51666666666665,143.95833333333334,139.76666666666668,152.51666666666668,145.85,156.93333333333334,161.70000000000002,162.175,127.61666666666667,145.88333333333333,153.16666666666666,146.20833333333334,144.20833333333334,109.95,162.15833333333333,162.79999999999998,144.9,142.3,170.8166666666667,157.00833333333333,159.79166666666666,145.20000000000002,136.84166666666667,140.30833333333334,158.68333333333334,150.4,148.16666666666666,147.29999999999998,156.55,164.64166666666668,156.73333333333332,141.31666666666666,162.475,149.86666666666667,139.13333333333333,132.48333333333332,143.89166666666668,179.61666666666667,158.84166666666667,157.18333333333334,144.30833333333334,154.375,165.39166666666668,156.5,150.275,125.95833333333333,146.48333333333332,155.725,141.5,168.39166666666668,146.43333333333334
 Gambia, GMB,91.49166666666666,82.55,85.10000000000001,97.71666666666665,97.72500000000001,101.94166666666666,108.43333333333334,58.26666666666666,101.00833333333334,67.39166666666667,80.825,55.88333333333333,65.19166666666666,72.20833333333333,96.05,77.11666666666666,58.53333333333334,90.10833333333333,79.35000000000001,57.93333333333334,72.35000000000001,63.59166666666667,48.85,64.14166666666667,70.76666666666667,76.74166666666667,76.27499999999999,88.05833333333334,81.85833333333333,61.699999999999996,62.25,75.44166666666668,72.09166666666667,84.58333333333333,75.3,68.83333333333333,72.575,73.34166666666667,99.31666666666666,80.19166666666666,69.52499999999999,53.75833333333333,86.58333333333333,66.69166666666668,94.42500000000001,80.55,71.875,93.27499999999999,88.39999999999999,95.02499999999999,71.28333333333335,98.41666666666667,82.34166666666667,75.85833333333333,82.06666666666666,82.18333333333332,82.02499999999999,73.29166666666667,78.01666666666667,83.24166666666666
 Georgia, GEO,78.44166666666666,73.55833333333334,102.97500000000001,78.89166666666667,73.56666666666666,72.11666666666666,90.925,83.625,68.19166666666666,82.75,82.74166666666666,80.14999999999999,76.31666666666666,69.41666666666667,80.95833333333333,78.72500000000001,81.68333333333332,88.11666666666667,76.525,78.54166666666667,80.85833333333333,85.46666666666665,87.94166666666666,68.43333333333334,74.625,71.075,89.10833333333333,99.30833333333334,80.56666666666666,74.28333333333333,70.675,96.72500000000001,76.56666666666666,69.53333333333333,81.125,74.81666666666666,80.05,73.22500000000001,74.325,68.19166666666668,81.79166666666667,96.27499999999999,84.79166666666667,92.10000000000001,92.925,83.15833333333333,89.11666666666667,72.68333333333332,98.21666666666665,84.625,89.575,72.75,83.425,77.39999999999999,80.25,96.26666666666667,76.175,76.51666666666667,67.25,73.89166666666667
 Germany, DEU,63.25,53.39166666666667,51.449999999999996,49.75,72.77499999999999,72.875,62.05833333333334,62.725,54.074999999999996,65.96666666666667,45.78333333333333,50.800000000000004,52.75,64.66666666666667,51.4,44.6,61.875,58.89166666666667,62.0,62.525000000000006,72.89166666666667,53.19166666666666,59.06666666666666,60.46666666666667,55.375,62.800000000000004,66.825,65.01666666666667,51.6,59.65,49.275,59.541666666666664,64.19166666666666,64.5,63.44166666666666,50.0,53.65833333333333,65.81666666666666,62.449999999999996,61.38333333333333,66.05833333333332,73.33333333333333,46.21666666666667,59.14166666666667,57.88333333333333,56.699999999999996,71.95833333333333,58.50833333333333,60.88333333333333,63.80833333333334,54.583333333333336,58.775,60.300000000000004,57.475,53.36666666666667,57.74166666666667,66.15833333333333,46.50833333333333,55.275,53.39166666666667
 Ghana, GHA,89.85000000000001,117.24166666666666,134.76666666666668,98.23333333333333,104.85000000000001,101.16666666666667,94.08333333333333,143.46666666666667,100.64999999999999,89.58333333333333,102.14166666666667,94.80833333333334,95.63333333333333,102.85833333333333,98.05,92.95,79.6,95.22500000000001,114.46666666666668,100.575,93.11666666666667,88.625,68.89166666666667,101.875,99.925,89.59166666666665,100.075,95.89166666666667,108.43333333333334,84.73333333333333,107.04166666666667,77.175,89.11666666666667,92.675,97.675,99.825,99.34166666666665,83.925,106.0,89.93333333333334,89.18333333333334,97.88333333333334,102.925,94.25,92.66666666666667,93.73333333333333,106.52499999999999,110.03333333333335,101.39166666666667,107.29166666666667,96.74166666666667,100.73333333333333,88.74166666666667,100.19166666666666,88.60000000000001,96.575,91.44166666666666,105.7,116.51666666666667,99.36666666666667
 Greece, GRC,49.30833333333334,73.34166666666667,64.36666666666666,50.49166666666667,52.35,63.225,50.99166666666667,63.9,56.1,49.449999999999996,59.324999999999996,60.199999999999996,58.208333333333336,56.324999999999996,52.13333333333333,60.958333333333336,38.59166666666667,60.875,66.33333333333333,62.71666666666667,57.791666666666664,59.791666666666664,53.34166666666667,49.050000000000004,47.94166666666666,52.025,58.84166666666667,51.6,36.324999999999996,44.725,52.38333333333333,40.266666666666666,43.25,57.98333333333333,54.199999999999996,59.51666666666667,48.30833333333334,51.86666666666667,53.208333333333336,33.74166666666667,46.425000000000004,65.04166666666667,57.26666666666667,50.56666666666666,57.300000000000004,56.574999999999996,53.21666666666667,45.81666666666666,70.5,56.625,49.96666666666667,57.175000000000004,51.208333333333336,72.66666666666667,58.56666666666667,54.10833333333333,55.36666666666667,58.59166666666667,65.72500000000001,52.24166666666667
 Greenland, GRL,39.86666666666667,38.583333333333336,39.80833333333333,43.416666666666664,39.03333333333333,39.11666666666667,42.40833333333333,40.24166666666667,42.516666666666666,44.449999999999996,40.81666666666667,44.86666666666667,41.833333333333336,42.31666666666667,43.76666666666667,45.23333333333333,41.65,41.708333333333336,43.48333333333333,41.958333333333336,40.63333333333333,40.43333333333333,43.9,43.60833333333333,36.49166666666667,41.166666666666664,42.38333333333333,41.725,42.24166666666667,43.25,42.81666666666666,42.516666666666666,42.49166666666667,41.19166666666667,40.574999999999996,46.550000000000004,45.36666666666667,42.80833333333334,44.75,42.516666666666666,42.34166666666667,42.225,42.89166666666667,43.38333333333333,45.175000000000004,40.71666666666667,42.525,43.88333333333333,40.55833333333333,38.90833333333333,42.358333333333334,44.34166666666667,45.31666666666666,45.43333333333334,47.824999999999996,44.39166666666667,44.05833333333334,44.708333333333336,42.416666666666664,46.74166666666667
 Grenada, GRD,125.375,119.01666666666667,125.67500000000001,119.28333333333335,113.33333333333333,160.9,128.375,115.89999999999999,140.94166666666666,154.85833333333332,127.18333333333334,123.175,106.89166666666667,115.34166666666665,125.60833333333333,110.89999999999999,104.075,118.175,140.63333333333333,133.49166666666667,151.61666666666667,133.19166666666666,123.05833333333334,141.75,133.09166666666667,128.19166666666666,119.85000000000001,148.54999999999998,114.40833333333335,129.93333333333334,125.19166666666666,131.875,131.50833333333333,127.44166666666666,129.82500000000002,140.78333333333333,117.30833333333334,155.38333333333333,139.225,134.65,106.38333333333333,119.78333333333335,120.96666666666665,152.96666666666667,149.25833333333333,131.61666666666667,120.85000000000001,129.33333333333334,110.44999999999999,150.9,154.29999999999998,118.78333333333335,123.56666666666666,119.60833333333333,92.16666666666667,139.50833333333333,142.83333333333334,125.50833333333333,103.34166666666668,126.13333333333334
 Guatemala, GTM,269.19166666666666,233.57500000000002,222.625,227.125,210.43333333333337,237.725,202.39999999999998,230.64999999999998,273.45,229.42499999999998,191.45833333333334,205.1,239.33333333333334,201.6833333333333,203.00833333333333,207.04166666666666,190.3166666666667,224.33333333333334,249.74166666666667,242.85000000000002,247.1833333333333,237.86666666666667,234.90833333333333,256.9166666666667,219.03333333333333,187.29166666666666,171.0666666666667,239.3083333333333,230.88333333333333,232.8166666666667,200.58333333333334,226.83333333333334,228.11666666666667,191.6,262.575,229.1,226.67499999999998,246.57500000000002,242.38333333333333,223.225,227.71666666666667,215.85,193.79999999999998,212.95833333333334,247.5,248.78333333333333,219.1833333333333,238.54166666666666,205.4333333333333,261.0083333333333,256.425,205.8083333333333,287.1166666666667,227.475,205.26666666666665,216.71666666666667,220.14166666666665,208.25,186.23333333333335,238.32500000000002
 Guinea, GIN,150.76666666666668,168.48333333333332,154.19166666666666,158.80833333333334,151.13333333333333,162.73333333333332,156.80833333333334,142.59166666666667,165.04166666666666,136.08333333333334,140.13333333333333,134.275,133.54999999999998,143.16666666666666,144.41666666666666,154.78333333333333,123.22500000000001,146.85,135.53333333333333,125.95,144.80833333333334,132.25,120.40833333333335,120.53333333333332,129.81666666666666,127.93333333333334,125.14999999999999,131.0,136.66666666666666,124.73333333333333,127.54166666666667,135.51666666666668,130.01666666666668,160.34166666666667,141.75,141.83333333333334,137.275,140.98333333333332,157.04166666666666,141.15833333333333,132.6,127.68333333333334,148.16666666666666,143.83333333333334,141.85,151.75833333333335,128.925,147.82500000000002,137.68333333333334,160.10833333333332,136.65833333333333,144.24166666666667,146.11666666666667,136.88333333333333,147.70833333333334,141.39166666666668,133.56666666666666,140.48333333333332,142.275,139.63333333333333
 Guinea-Bissau, GNB,153.26666666666668,146.80833333333334,142.66666666666666,153.30833333333334,164.425,136.88333333333333,150.89166666666668,102.30833333333334,159.14166666666668,133.92499999999998,128.35833333333332,102.28333333333335,117.28333333333335,123.89166666666667,151.28333333333333,147.63333333333333,92.77499999999999,146.71666666666667,110.45,93.03333333333335,131.16666666666666,111.85000000000001,95.73333333333333,105.74166666666666,105.08333333333333,114.74166666666667,123.22500000000001,128.92499999999998,129.66666666666666,103.55,115.89999999999999,126.94166666666666,117.99166666666666,146.025,116.5,116.35833333333333,122.27499999999999,120.45833333333333,158.7,132.56666666666666,121.575,93.55,140.33333333333334,117.18333333333334,145.81666666666666,141.625,117.20833333333333,149.51666666666668,135.50833333333333,148.975,117.99166666666667,147.65833333333333,134.70833333333334,127.13333333333333,135.98333333333335,129.50833333333335,136.25833333333333,118.925,126.39999999999999,128.975
 Guyana, GUY,149.4,175.36666666666667,200.92499999999998,170.08333333333334,157.29166666666666,191.45000000000002,216.39166666666665,222.0,181.375,225.98333333333335,215.27499999999998,204.41666666666666,193.1833333333333,197.04999999999998,213.53333333333333,236.9,174.07500000000002,178.4333333333333,209.75,188.4416666666667,210.79999999999998,179.21666666666667,157.43333333333334,224.13333333333333,183.475,179.84166666666667,187.74166666666667,198.775,207.24166666666667,254.225,188.67499999999998,148.55833333333334,208.79166666666666,184.49166666666667,184.71666666666667,209.36666666666667,189.50833333333333,202.64166666666668,220.79999999999998,244.85,160.80833333333334,193.98333333333335,177.6,193.6,228.46666666666667,221.6916666666667,240.88333333333333,245.42499999999998,181.54166666666666,217.98333333333335,216.10833333333332,196.20833333333334,204.99166666666667,149.65,175.24166666666667,187.95000000000002,197.24166666666667,188.5583333333333,197.0583333333333,227.76666666666668
 Haiti, HTI,133.7,105.74166666666667,136.975,111.58333333333333,119.51666666666667,138.625,83.46666666666667,100.48333333333333,146.975,140.96666666666667,129.70833333333334,143.92499999999998,104.89166666666665,122.66666666666667,89.75,88.375,113.95,123.68333333333334,183.4333333333333,144.74166666666667,152.31666666666666,111.075,124.96666666666665,121.59166666666665,128.79999999999998,123.10833333333333,149.45000000000002,133.63333333333333,101.31666666666666,116.36666666666667,88.35833333333333,94.7,131.85833333333332,101.18333333333334,133.80833333333334,120.88333333333333,107.04166666666667,141.03333333333333,77.10000000000001,118.35833333333333,142.61666666666667,110.42500000000001,140.7,106.31666666666666,165.13333333333335,114.8,177.86666666666667,117.57499999999999,108.35000000000001,140.07500000000002,141.64166666666668,139.08333333333334,79.15833333333333,133.34166666666667,108.15833333333335,149.49166666666667,137.00833333333335,104.98333333333333,124.86666666666667,118.88333333333333
 Honduras, HND,176.125,169.49166666666667,153.18333333333334,155.84166666666667,145.975,193.65,133.42499999999998,177.15,198.10833333333335,176.76666666666665,128.66666666666666,123.18333333333334,149.94166666666666,146.15833333333333,135.85833333333332,141.28333333333333,135.28333333333333,181.39166666666665,209.0,194.375,205.48333333333335,175.29166666666666,158.1,170.6833333333333,136.00833333333333,133.95833333333334,136.35,188.76666666666665,154.925,164.175,144.60833333333332,188.38333333333333,174.0,131.74166666666665,170.08333333333334,167.68333333333334,160.26666666666668,165.45000000000002,156.325,156.76666666666668,156.76666666666668,145.31666666666666,148.79166666666666,159.04166666666666,157.275,194.14166666666665,146.38333333333335,179.85000000000002,148.86666666666667,158.475,165.33333333333334,155.25833333333333,180.20833333333334,148.40833333333333,150.23333333333332,158.125,169.13333333333333,149.65,134.61666666666667,159.61666666666665
 Hungary, HUN,38.50833333333333,45.833333333333336,51.35,53.291666666666664,64.75,59.84166666666667,43.275,43.5,52.449999999999996,55.10833333333333,37.416666666666664,51.80833333333334,40.15833333333333,58.074999999999996,50.03333333333333,49.275,46.699999999999996,46.199999999999996,51.64166666666667,54.541666666666664,47.78333333333333,44.875,38.324999999999996,49.6,49.71666666666667,40.074999999999996,52.23333333333333,46.76666666666667,47.0,42.375,51.43333333333334,41.85,43.6,46.083333333333336,56.21666666666667,52.474999999999994,42.11666666666667,56.1,59.449999999999996,36.75833333333333,48.333333333333336,48.68333333333333,37.949999999999996,55.666666666666664,57.84166666666667,48.80833333333333,52.11666666666667,50.39166666666667,52.5,72.11666666666666,35.56666666666667,42.550000000000004,51.041666666666664,60.666666666666664,47.5,60.90833333333333,50.425000000000004,49.25,51.125,52.19166666666666
 Iceland, ISL,97.63333333333333,80.09166666666667,76.04166666666667,82.34166666666667,63.75833333333333,74.3,83.45833333333333,78.875,86.5,87.78333333333335,90.00833333333333,105.125,92.41666666666667,100.76666666666667,87.98333333333333,90.02499999999999,75.22500000000001,81.13333333333334,77.44166666666666,72.55,82.55833333333334,88.8,97.59166666666665,90.925,73.60000000000001,87.02499999999999,77.81666666666666,85.79166666666667,99.98333333333333,93.09166666666665,99.99166666666667,105.83333333333333,89.41666666666667,91.96666666666665,83.72500000000001,82.95833333333333,94.46666666666665,87.7,90.84166666666665,82.46666666666667,86.35000000000001,101.43333333333334,99.39999999999999,100.50833333333333,87.78333333333335,99.875,101.95833333333333,85.94166666666666,100.16666666666667,77.55,106.22500000000001,90.11666666666667,95.39999999999999,102.8,97.89999999999999,103.28333333333335,97.18333333333334,111.97500000000001,89.13333333333333,96.14166666666667
 India, IND,100.13333333333333,91.98333333333333,90.80000000000001,93.99166666666667,75.175,81.60000000000001,88.05833333333334,79.825,85.79166666666667,99.675,91.39999999999999,69.85833333333333,96.19166666666666,81.39166666666667,100.77499999999999,88.02499999999999,96.625,96.71666666666665,84.16666666666667,85.825,92.85000000000001,80.15833333333333,97.89999999999999,83.85833333333333,85.15833333333333,83.08333333333333,78.86666666666666,98.99166666666667,81.40833333333333,99.10833333333333,81.70833333333333,75.89166666666667,84.06666666666668,90.90833333333335,90.21666666666665,87.80833333333334,88.85833333333333,93.8,84.09166666666667,82.33333333333333,81.51666666666667,72.61666666666666,83.68333333333334,81.09166666666667,87.05833333333334,93.425,89.26666666666667,91.51666666666667,78.21666666666667,98.13333333333334,90.45833333333333,84.675,99.36666666666667,82.75,90.08333333333333,88.44166666666666,91.97500000000001,80.88333333333334,103.05,96.70833333333333
